d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_28_143.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_28_143.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_28_143.jpg, 0, 0, 0, 8.04395E-05
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_28_245.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_28_245.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_28_245.jpg, 0, 0, 0, 8.174669E-05
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_28_346.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_28_346.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_28_346.jpg, 0, 0, 0, 8.039296E-05
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_28_446.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_28_446.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_28_446.jpg, 0, 0, 0, 7.957604E-05
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_28_548.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_28_548.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_28_548.jpg, 0, 0, 0, 7.909591E-05
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_28_648.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_28_648.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_28_648.jpg, 0, 0.1866408, 0, 0.04788448
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_28_749.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_28_749.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_28_749.jpg, 0, 0.4892635, 0, 0.5179351
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_28_850.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_28_850.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_28_850.jpg, 0, 0.7862427, 0, 1.285898
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_28_951.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_28_951.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_28_951.jpg, -0.108645, 1, 0, 2.406612
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_051.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_051.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_051.jpg, -0.4085731, 1, 0, 3.563888
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_152.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_152.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_152.jpg, -0.4587466, 1, 0, 4.711872
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_253.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_253.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_253.jpg, -0.155958, 1, 0, 5.875122
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_354.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_354.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_354.jpg, 0, 1, 0, 7.017263
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_456.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_456.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_456.jpg, 0, 1, 0, 8.153442
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_556.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_556.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_556.jpg, -0.1627779, 1, 0, 9.272818
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_656.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_656.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_656.jpg, -0.4592491, 1, 0, 10.32844
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_759.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_759.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_759.jpg, -0.1573576, 1, 0, 11.42867
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_859.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_859.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_859.jpg, 0, 1, 0, 12.61879
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_29_960.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_29_960.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_29_960.jpg, 0, 1, 0, 13.5057
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_060.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_060.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_060.jpg, 0, 1, 0, 14.69368
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_161.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_161.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_161.jpg, 0, 1, 0, 15.67285
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_264.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_264.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_264.jpg, 0, 1, 0, 16.79146
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_364.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_364.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_364.jpg, -0.2574129, 1, 0, 17.78563
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_465.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_465.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_465.jpg, -0.5562516, 1, 0, 18.68915
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_565.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_565.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_565.jpg, -0.8573257, 1, 0, 19.41734
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_666.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_666.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_666.jpg, -0.8313131, 1, 0, 20.312
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_767.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_767.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_767.jpg, -0.5285493, 1, 0, 21.40747
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_869.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_869.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_869.jpg, -0.2312427, 1, 0, 22.38246
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_30_969.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_30_969.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_30_969.jpg, 0, 1, 0, 23.38567
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_071.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_071.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_071.jpg, 0, 0.8767501, 0, 24.29635
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_173.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_173.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_173.jpg, 0, 0.5759586, 0, 24.94905
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_275.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_275.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_275.jpg, 0, 0.2784803, 0, 25.21624
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_376.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_376.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_376.jpg, 0, 0, 0, 25.11764
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_476.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_476.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_476.jpg, 0, 0.1627092, 0, 24.90429
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_578.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_578.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_578.jpg, 0, 0.4575222, 0, 25.02161
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_679.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_679.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_679.jpg, 0, 0.7595498, 0, 25.49474
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_781.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_781.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_781.jpg, 0, 1, 0, 26.32388
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_883.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_883.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_883.jpg, 0, 1, 0, 27.26655
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_31_984.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_31_984.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_31_984.jpg, 0, 1, 0, 28.19938
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_32_085.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_32_085.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_32_085.jpg, 0, 1, 0, 29.12452
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_32_188.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_32_188.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_32_188.jpg, 0, 1, 0, 30.18441
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_32_289.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_32_289.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_32_289.jpg, 0, 0.9068695, 0, 30.17894
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_32_390.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_32_390.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_32_390.jpg, 0, 0.6041191, 0, 30.10277
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_32_490.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_32_490.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_32_490.jpg, 0, 0.3074346, 0, 30.02588
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_32_596.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_32_596.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_32_596.jpg, -0.2376267, 0, 0, 29.86883
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_32_696.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_32_696.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_32_696.jpg, -0.5281209, 0, 0, 29.38947
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_32_796.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_32_796.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_32_796.jpg, -0.4501629, 0, 0, 28.89634
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_32_901.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_32_901.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_32_901.jpg, -0.1450744, 0, 0, 28.61638
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_004.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_004.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_004.jpg, 0, 0.1212726, 0, 28.33313
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_104.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_104.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_104.jpg, 0, 0.4217859, 0, 28.36517
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_206.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_206.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_206.jpg, 0, 0.7782094, 0, 28.88216
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_307.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_307.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_307.jpg, 0, 1, 0, 29.692
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_409.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_409.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_409.jpg, 0, 1, 0, 30.18986
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_512.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_512.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_512.jpg, 0, 1, 0, 30.19088
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_615.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_615.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_615.jpg, 0, 1, 0, 30.19041
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_717.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_717.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_717.jpg, -0.2493114, 1, 0, 30.17356
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_818.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_818.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_818.jpg, -0.006064544, 1, 0, 30.19002
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_33_919.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_33_919.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_33_919.jpg, 0, 1, 0, 30.19004
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_021.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_021.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_021.jpg, 0, 1, 0, 30.1902
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_122.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_122.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_122.jpg, 0, 1, 0, 30.19076
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_223.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_223.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_223.jpg, 0, 1, 0, 30.19055
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_323.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_323.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_323.jpg, -0.1715826, 1, 0, 30.18282
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_423.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_423.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_423.jpg, -0.2102227, 1, 0, 30.18636
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_525.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_525.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_525.jpg, 0, 1, 0, 30.18909
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_627.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_627.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_627.jpg, 0, 1, 0, 30.19034
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_729.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_729.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_729.jpg, 0, 1, 0, 30.1904
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_833.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_833.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_833.jpg, -0.2500962, 1, 0, 30.17426
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_34_935.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_34_935.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_34_935.jpg, -0.2432979, 1, 0, 30.18633
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_35_036.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_35_036.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_35_036.jpg, 0, 1, 0, 30.18813
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_35_137.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_35_137.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_35_137.jpg, 0, 1, 0, 30.19039
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_35_238.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_35_238.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_35_238.jpg, 0, 1, 0, 30.19045
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_35_340.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_35_340.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_35_340.jpg, -0.1834551, 1, 0, 30.18157
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_35_442.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_35_442.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_35_442.jpg, -0.116154, 1, 0, 30.19019
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_35_546.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_35_546.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_35_546.jpg, 0, 1, 0, 30.19004
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_35_647.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_35_647.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_35_647.jpg, 0, 1, 0, 30.19025
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_35_749.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_35_749.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_35_749.jpg, 0, 1, 0, 30.19028
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_35_850.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_35_850.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_35_850.jpg, -0.08827469, 1, 0, 30.18799
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_36_229.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_36_229.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_36_229.jpg, 0, 1, 0, 30.19028
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_36_329.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_36_329.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_36_329.jpg, 0, 0.7496789, 0, 30.13766
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_36_431.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_36_431.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_36_431.jpg, 0, 0.3909906, 0, 30.04542
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_36_532.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_36_532.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_36_532.jpg, 0, 0.08873948, 0, 29.95975
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_36_634.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_36_634.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_36_634.jpg, -0.1240392, 0, 0, 29.675
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_36_735.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_36_735.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_36_735.jpg, -0.421167, 0, 0, 29.26498
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_36_835.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_36_835.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_36_835.jpg, -0.7228536, 0, 0, 28.67752
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_36_938.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_36_938.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_36_938.jpg, -0.508137, 0, 0, 28.20204
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_37_041.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_37_041.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_37_041.jpg, -0.2066736, 0, 0, 27.94411
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_37_141.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_37_141.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_37_141.jpg, 0, 0.1174026, 0, 27.67072
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_37_242.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_37_242.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_37_242.jpg, 0, 0.4238481, 0, 27.69946
d:\AiR\SEM7\data\IMG\center_2022_11_02_19_52_37_343.jpg, d:\AiR\SEM7\data\IMG\left_2022_11_02_19_52_37_343.jpg, d:\AiR\SEM7\data\IMG\right_2022_11_02_19_52_37_343.jpg, 0, 0.7202799, 0, 28.09948
